Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,1970,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,41.9634538439377
South Africa,ZAF,1969,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.0331095209055
South Africa,ZAF,1968,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.1164095139384
South Africa,ZAF,1967,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.2041148786537
South Africa,ZAF,1966,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.2774643311696
South Africa,ZAF,1965,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.3450680870276
South Africa,ZAF,1964,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.4185611579992
South Africa,ZAF,1963,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.5629837004387
South Africa,ZAF,1962,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.7682483528087
South Africa,ZAF,1961,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.9536910928399
South Africa,ZAF,1960,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,43.2681263403081
South Africa,ZAF,2022,"Population ages 0-14, male",SP.POP.0014.MA.IN,8701621
South Africa,ZAF,2021,"Population ages 0-14, male",SP.POP.0014.MA.IN,8666039
South Africa,ZAF,2020,"Population ages 0-14, male",SP.POP.0014.MA.IN,8599775
South Africa,ZAF,2019,"Population ages 0-14, male",SP.POP.0014.MA.IN,8496729
South Africa,ZAF,2018,"Population ages 0-14, male",SP.POP.0014.MA.IN,8368694
South Africa,ZAF,2017,"Population ages 0-14, male",SP.POP.0014.MA.IN,8239121
South Africa,ZAF,2016,"Population ages 0-14, male",SP.POP.0014.MA.IN,8145249
South Africa,ZAF,2015,"Population ages 0-14, male",SP.POP.0014.MA.IN,8042185
South Africa,ZAF,2014,"Population ages 0-14, male",SP.POP.0014.MA.IN,7910611
South Africa,ZAF,2013,"Population ages 0-14, male",SP.POP.0014.MA.IN,7793458
South Africa,ZAF,2012,"Population ages 0-14, male",SP.POP.0014.MA.IN,7686164
South Africa,ZAF,2011,"Population ages 0-14, male",SP.POP.0014.MA.IN,7604985
South Africa,ZAF,2010,"Population ages 0-14, male",SP.POP.0014.MA.IN,7560592
South Africa,ZAF,2009,"Population ages 0-14, male",SP.POP.0014.MA.IN,7539664
South Africa,ZAF,2008,"Population ages 0-14, male",SP.POP.0014.MA.IN,7518956
South Africa,ZAF,2007,"Population ages 0-14, male",SP.POP.0014.MA.IN,7519275
South Africa,ZAF,2006,"Population ages 0-14, male",SP.POP.0014.MA.IN,7561779
South Africa,ZAF,2005,"Population ages 0-14, male",SP.POP.0014.MA.IN,7630177
South Africa,ZAF,2004,"Population ages 0-14, male",SP.POP.0014.MA.IN,7727142
South Africa,ZAF,2003,"Population ages 0-14, male",SP.POP.0014.MA.IN,7856213
South Africa,ZAF,2002,"Population ages 0-14, male",SP.POP.0014.MA.IN,8008019
South Africa,ZAF,2001,"Population ages 0-14, male",SP.POP.0014.MA.IN,8170864
South Africa,ZAF,2000,"Population ages 0-14, male",SP.POP.0014.MA.IN,8334158
South Africa,ZAF,1999,"Population ages 0-14, male",SP.POP.0014.MA.IN,8476249
South Africa,ZAF,1998,"Population ages 0-14, male",SP.POP.0014.MA.IN,8581839
South Africa,ZAF,1997,"Population ages 0-14, male",SP.POP.0014.MA.IN,8657095
South Africa,ZAF,1996,"Population ages 0-14, male",SP.POP.0014.MA.IN,8679309
South Africa,ZAF,1995,"Population ages 0-14, male",SP.POP.0014.MA.IN,8643025
South Africa,ZAF,1994,"Population ages 0-14, male",SP.POP.0014.MA.IN,8566538
South Africa,ZAF,1993,"Population ages 0-14, male",SP.POP.0014.MA.IN,8443398
South Africa,ZAF,1992,"Population ages 0-14, male",SP.POP.0014.MA.IN,8272531
South Africa,ZAF,1991,"Population ages 0-14, male",SP.POP.0014.MA.IN,8052413
South Africa,ZAF,1990,"Population ages 0-14, male",SP.POP.0014.MA.IN,7799281
South Africa,ZAF,1989,"Population ages 0-14, male",SP.POP.0014.MA.IN,7530789
South Africa,ZAF,1988,"Population ages 0-14, male",SP.POP.0014.MA.IN,7259164
South Africa,ZAF,1987,"Population ages 0-14, male",SP.POP.0014.MA.IN,7003630
South Africa,ZAF,1986,"Population ages 0-14, male",SP.POP.0014.MA.IN,6778358
South Africa,ZAF,1985,"Population ages 0-14, male",SP.POP.0014.MA.IN,6601291
South Africa,ZAF,1984,"Population ages 0-14, male",SP.POP.0014.MA.IN,6454960
South Africa,ZAF,1983,"Population ages 0-14, male",SP.POP.0014.MA.IN,6314496
South Africa,ZAF,1982,"Population ages 0-14, male",SP.POP.0014.MA.IN,6177271
South Africa,ZAF,1981,"Population ages 0-14, male",SP.POP.0014.MA.IN,6042686
South Africa,ZAF,1980,"Population ages 0-14, male",SP.POP.0014.MA.IN,5922120
South Africa,ZAF,1979,"Population ages 0-14, male",SP.POP.0014.MA.IN,5815131
South Africa,ZAF,1978,"Population ages 0-14, male",SP.POP.0014.MA.IN,5714129
South Africa,ZAF,1977,"Population ages 0-14, male",SP.POP.0014.MA.IN,5615751
South Africa,ZAF,1976,"Population ages 0-14, male",SP.POP.0014.MA.IN,5504768
South Africa,ZAF,1975,"Population ages 0-14, male",SP.POP.0014.MA.IN,5382677
South Africa,ZAF,1974,"Population ages 0-14, male",SP.POP.0014.MA.IN,5261675
South Africa,ZAF,1973,"Population ages 0-14, male",SP.POP.0014.MA.IN,5142835
South Africa,ZAF,1972,"Population ages 0-14, male",SP.POP.0014.MA.IN,5025637
South Africa,ZAF,1971,"Population ages 0-14, male",SP.POP.0014.MA.IN,4905883
South Africa,ZAF,1970,"Population ages 0-14, male",SP.POP.0014.MA.IN,4773873
South Africa,ZAF,1969,"Population ages 0-14, male",SP.POP.0014.MA.IN,4632419
South Africa,ZAF,1968,"Population ages 0-14, male",SP.POP.0014.MA.IN,4493697
South Africa,ZAF,1967,"Population ages 0-14, male",SP.POP.0014.MA.IN,4357408
South Africa,ZAF,1966,"Population ages 0-14, male",SP.POP.0014.MA.IN,4223073
South Africa,ZAF,1965,"Population ages 0-14, male",SP.POP.0014.MA.IN,4091609
South Africa,ZAF,1964,"Population ages 0-14, male",SP.POP.0014.MA.IN,3964312
South Africa,ZAF,1963,"Population ages 0-14, male",SP.POP.0014.MA.IN,3848506
South Africa,ZAF,1962,"Population ages 0-14, male",SP.POP.0014.MA.IN,3741618
South Africa,ZAF,1961,"Population ages 0-14, male",SP.POP.0014.MA.IN,3637250
South Africa,ZAF,1960,"Population ages 0-14, male",SP.POP.0014.MA.IN,3544055
South Africa,ZAF,2022,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.8327592225536
South Africa,ZAF,2021,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.9918910477711
South Africa,ZAF,2020,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.0893600399485
South Africa,ZAF,2019,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.1217545118533
South Africa,ZAF,2018,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.0790334072625
South Africa,ZAF,2017,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.9983275241483
South Africa,ZAF,2016,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.7074913656694
South Africa,ZAF,2015,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.6153986513998
South Africa,ZAF,2014,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.850591978083
South Africa,ZAF,2013,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.9332531140103
South Africa,ZAF,2012,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.9639284647719
South Africa,ZAF,2011,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.0843098127498
South Africa,ZAF,2010,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.3303154222362
South Africa,ZAF,2009,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.6491477978338
South Africa,ZAF,2008,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.970132409109
South Africa,ZAF,2007,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,31.3667665640161
South Africa,ZAF,2006,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,31.9112937110649
South Africa,ZAF,2005,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,32.5612680095523
South Africa,ZAF,2004,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,33.3403022930646
South Africa,ZAF,2003,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,34.2686205067981
South Africa,ZAF,2002,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,35.3059518409501
South Africa,ZAF,2001,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,36.3993894013653
South Africa,ZAF,2000,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,37.5051375079051
South Africa,ZAF,1999,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,38.5686763795206
South Africa,ZAF,1998,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.541292562001
South Africa,ZAF,1997,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.4429139808184
South Africa,ZAF,1996,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.0288766763644
South Africa,ZAF,1995,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.23389959853
South Africa,ZAF,1994,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.2941007132932
South Africa,ZAF,1993,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.1484176161616
South Africa,ZAF,1992,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.7738857446248
South Africa,ZAF,1991,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.3855179512734
South Africa,ZAF,1990,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.1556762848292
South Africa,ZAF,1989,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.0357998446317
South Africa,ZAF,1988,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.9678469541888
South Africa,ZAF,1987,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.9862147597132
South Africa,ZAF,1986,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.1448151675435
South Africa,ZAF,1985,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.9844842085058
South Africa,ZAF,1984,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.5115594216525
South Africa,ZAF,1983,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.1579269247263
South Africa,ZAF,1982,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,38.8701050840486
South Africa,ZAF,1981,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,38.6569042934011
South Africa,ZAF,1980,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,38.7645246198836
South Africa,ZAF,1979,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.199134227586
South Africa,ZAF,1978,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.6968366698232
South Africa,ZAF,1977,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.2442452423635
South Africa,ZAF,1976,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.6298085015387
South Africa,ZAF,1975,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,40.8780885861432
South Africa,ZAF,1974,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.1741814580473
South Africa,ZAF,1973,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.5038036147959
South Africa,ZAF,1972,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.851221734228
South Africa,ZAF,1971,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,42.1497594502427
South Africa,ZAF,1970,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,42.2555553952465
South Africa,ZAF,1969,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,42.1956944158846
South Africa,ZAF,1968,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,42.1339164095432
South Africa,ZAF,1967,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,42.0621712842725
South Africa,ZAF,1966,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.9672086998528
South Africa,ZAF,1965,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.8581508211023
South Africa,ZAF,1964,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.7468304549699
South Africa,ZAF,1963,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.7031851112783
South Africa,ZAF,1962,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.707408559253
South Africa,ZAF,1961,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.6842473563355
South Africa,ZAF,1960,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,41.682699768767
South Africa,ZAF,2022,"Population ages 0-14, total",SP.POP.0014.TO,17100181
South Africa,ZAF,2021,"Population ages 0-14, total",SP.POP.0014.TO,17029519
South Africa,ZAF,2020,"Population ages 0-14, total",SP.POP.0014.TO,16899481
South Africa,ZAF,2019,"Population ages 0-14, total",SP.POP.0014.TO,16697281
South Africa,ZAF,2018,"Population ages 0-14, total",SP.POP.0014.TO,16445884
South Africa,ZAF,2017,"Population ages 0-14, total",SP.POP.0014.TO,16191510
South Africa,ZAF,2016,"Population ages 0-14, total",SP.POP.0014.TO,16004660
South Africa,ZAF,2015,"Population ages 0-14, total",SP.POP.0014.TO,15799278
South Africa,ZAF,2014,"Population ages 0-14, total",SP.POP.0014.TO,15540395
South Africa,ZAF,2013,"Population ages 0-14, total",SP.POP.0014.TO,15312902
South Africa,ZAF,2012,"Population ages 0-14, total",SP.POP.0014.TO,15108204
South Africa,ZAF,2011,"Population ages 0-14, total",SP.POP.0014.TO,14957475
South Africa,ZAF,2010,"Population ages 0-14, total",SP.POP.0014.TO,14880836
South Africa,ZAF,2009,"Population ages 0-14, total",SP.POP.0014.TO,14849214
South Africa,ZAF,2008,"Population ages 0-14, total",SP.POP.0014.TO,14817146
South Africa,ZAF,2007,"Population ages 0-14, total",SP.POP.0014.TO,14826749
South Africa,ZAF,2006,"Population ages 0-14, total",SP.POP.0014.TO,14918651
South Africa,ZAF,2005,"Population ages 0-14, total",SP.POP.0014.TO,15061499
South Africa,ZAF,2004,"Population ages 0-14, total",SP.POP.0014.TO,15262194
South Africa,ZAF,2003,"Population ages 0-14, total",SP.POP.0014.TO,15527556
South Africa,ZAF,2002,"Population ages 0-14, total",SP.POP.0014.TO,15838793
South Africa,ZAF,2001,"Population ages 0-14, total",SP.POP.0014.TO,16169421
South Africa,ZAF,2000,"Population ages 0-14, total",SP.POP.0014.TO,16497279
South Africa,ZAF,1999,"Population ages 0-14, total",SP.POP.0014.TO,16781321
South Africa,ZAF,1998,"Population ages 0-14, total",SP.POP.0014.TO,16993268
South Africa,ZAF,1997,"Population ages 0-14, total",SP.POP.0014.TO,17145956
South Africa,ZAF,1996,"Population ages 0-14, total",SP.POP.0014.TO,17188510
South Africa,ZAF,1995,"Population ages 0-14, total",SP.POP.0014.TO,17105663
South Africa,ZAF,1994,"Population ages 0-14, total",SP.POP.0014.TO,16938410
South Africa,ZAF,1993,"Population ages 0-14, total",SP.POP.0014.TO,16675171
South Africa,ZAF,1992,"Population ages 0-14, total",SP.POP.0014.TO,16312860
South Africa,ZAF,1991,"Population ages 0-14, total",SP.POP.0014.TO,15860282
South Africa,ZAF,1990,"Population ages 0-14, total",SP.POP.0014.TO,15351445
South Africa,ZAF,1989,"Population ages 0-14, total",SP.POP.0014.TO,14814417
South Africa,ZAF,1988,"Population ages 0-14, total",SP.POP.0014.TO,14274442
South Africa,ZAF,1987,"Population ages 0-14, total",SP.POP.0014.TO,13771284
South Africa,ZAF,1986,"Population ages 0-14, total",SP.POP.0014.TO,13334610
South Africa,ZAF,1985,"Population ages 0-14, total",SP.POP.0014.TO,12993200
South Africa,ZAF,1984,"Population ages 0-14, total",SP.POP.0014.TO,12707639
South Africa,ZAF,1983,"Population ages 0-14, total",SP.POP.0014.TO,12430365
South Africa,ZAF,1982,"Population ages 0-14, total",SP.POP.0014.TO,12155224
South Africa,ZAF,1981,"Population ages 0-14, total",SP.POP.0014.TO,11880579
South Africa,ZAF,1980,"Population ages 0-14, total",SP.POP.0014.TO,11638202
South Africa,ZAF,1979,"Population ages 0-14, total",SP.POP.0014.TO,11430387
South Africa,ZAF,1978,"Population ages 0-14, total",SP.POP.0014.TO,11236274
South Africa,ZAF,1977,"Population ages 0-14, total",SP.POP.0014.TO,11049782
South Africa,ZAF,1976,"Population ages 0-14, total",SP.POP.0014.TO,10834694
South Africa,ZAF,1975,"Population ages 0-14, total",SP.POP.0014.TO,10594767
South Africa,ZAF,1974,"Population ages 0-14, total",SP.POP.0014.TO,10359416
South Africa,ZAF,1973,"Population ages 0-14, total",SP.POP.0014.TO,10129863
South Africa,ZAF,1972,"Population ages 0-14, total",SP.POP.0014.TO,9905109
South Africa,ZAF,1971,"Population ages 0-14, total",SP.POP.0014.TO,9676061
South Africa,ZAF,1970,"Population ages 0-14, total",SP.POP.0014.TO,9419514
South Africa,ZAF,1969,"Population ages 0-14, total",SP.POP.0014.TO,9140805
South Africa,ZAF,1968,"Population ages 0-14, total",SP.POP.0014.TO,8867599
South Africa,ZAF,1967,"Population ages 0-14, total",SP.POP.0014.TO,8599441
South Africa,ZAF,1966,"Population ages 0-14, total",SP.POP.0014.TO,8335393
South Africa,ZAF,1965,"Population ages 0-14, total",SP.POP.0014.TO,8077235
South Africa,ZAF,1964,"Population ages 0-14, total",SP.POP.0014.TO,7827378
South Africa,ZAF,1963,"Population ages 0-14, total",SP.POP.0014.TO,7599960
South Africa,ZAF,1962,"Population ages 0-14, total",SP.POP.0014.TO,7390614
South Africa,ZAF,1961,"Population ages 0-14, total",SP.POP.0014.TO,7186834
South Africa,ZAF,1960,"Population ages 0-14, total",SP.POP.0014.TO,7013285
South Africa,ZAF,2022,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.5507958905087
South Africa,ZAF,2021,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.6729624931736
South Africa,ZAF,2020,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.7396723302935
South Africa,ZAF,2019,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.7452694924885
South Africa,ZAF,2018,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.68152980046
South Africa,ZAF,2017,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.5860959589855
South Africa,ZAF,2016,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.365853602124
South Africa,ZAF,2015,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.2753516576484
South Africa,ZAF,2014,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.3948885310607
South Africa,ZAF,2013,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.4237501340174
South Africa,ZAF,2012,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.4282531163354
South Africa,ZAF,2011,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.5212185867199
South Africa,ZAF,2010,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.7358473643723
South Africa,ZAF,2009,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.0189318790711
South Africa,ZAF,2008,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.302695663228
South Africa,ZAF,2007,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.6558154157421
South Africa,ZAF,2006,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.1437091866371
South Africa,ZAF,2005,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.727000178866
South Africa,ZAF,2004,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.4321024862164
South Africa,ZAF,2003,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.2791043252836
South Africa,ZAF,2002,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.2318300544142
South Africa,ZAF,2001,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.2356953506007
South Africa,ZAF,2000,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.2406061055493
South Africa,ZAF,1999,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.1941912617258
South Africa,ZAF,1998,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.0609936173899
South Africa,ZAF,1997,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.8622902435447
South Africa,ZAF,1996,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.4861013778872
South Africa,ZAF,1995,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.8888062870066
South Africa,ZAF,1994,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.1476778273098
South Africa,ZAF,1993,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.2122252090487
South Africa,ZAF,1992,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.0626558356045
South Africa,ZAF,1991,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.7678071634523
South Africa,ZAF,1990,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.4964392263621
South Africa,ZAF,1989,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.311148628694
South Africa,ZAF,1988,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.1732326433438
South Africa,ZAF,1987,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.1271824703961
South Africa,ZAF,1986,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.2323331522298
South Africa,ZAF,1985,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.4949881734831
South Africa,ZAF,1984,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.7803922073062
South Africa,ZAF,1983,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.0092447629977
South Africa,ZAF,1982,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.1820672905327
South Africa,ZAF,1981,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.2972970550312
South Africa,ZAF,1980,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.5003381975471
South Africa,ZAF,1979,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.8312772163556
South Africa,ZAF,1978,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.2107667826927
South Africa,ZAF,1977,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.6244412305772
South Africa,ZAF,1976,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.9160553489963
South Africa,ZAF,1975,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.1000915142078
South Africa,ZAF,1974,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.3104015246471
South Africa,ZAF,1973,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.545606886378
South Africa,ZAF,1972,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.7963418539404
South Africa,ZAF,1971,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.0123973137417
South Africa,ZAF,1970,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.1109863636749
South Africa,ZAF,1969,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.115348150471
South Africa,ZAF,1968,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.1252793960326
South Africa,ZAF,1967,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.1320713663736
South Africa,ZAF,1966,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.1197041643382
South Africa,ZAF,1965,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.0970075144912
South Africa,ZAF,1964,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.0756715938212
South Africa,ZAF,1963,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.1232093731285
South Africa,ZAF,1962,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.2245222548294
South Africa,ZAF,1961,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.3017099803234
South Africa,ZAF,1960,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.4521657745093
South Africa,ZAF,2022,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.09246226784167
South Africa,ZAF,2021,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.18591209980744
South Africa,ZAF,2020,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.26118196888156
South Africa,ZAF,2019,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.29725760039043
South Africa,ZAF,2018,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.37390027365829
South Africa,ZAF,2017,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.42413851961582
South Africa,ZAF,2016,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.35555905812447
South Africa,ZAF,2015,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.2887187730743
South Africa,ZAF,2014,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.21730807779009
South Africa,ZAF,2013,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.00014710375341
South Africa,ZAF,2012,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.73705589439246
South Africa,ZAF,2011,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.54868137702566
South Africa,ZAF,2010,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.41885766777737
South Africa,ZAF,2009,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.39138469899268
South Africa,ZAF,2008,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.48641936441512
South Africa,ZAF,2007,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.67808418441033
South Africa,ZAF,2006,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.96331359675941
South Africa,ZAF,2005,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.33653897493317
South Africa,ZAF,2004,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.72798743111021
South Africa,ZAF,2003,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.1131551233325
South Africa,ZAF,2002,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.5119994472319
South Africa,ZAF,2001,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.8968427874247
South Africa,ZAF,2000,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.2518808793395
